title,authors,journal,year,doi,pubmed_id,ifc_url,has_abstract,text_length,index,umap_x,umap_y,id
Identification and Properties of TRPV4 Mutant Channels Present in Polycystic Kidney Disease Patients,"Hernández-Vega, A. M., Llorente, I., Sánchez-Hernández, R., Segura, Y., Tusié-Luna, T., Morales-Buenrostro, L. E., García-Villegas, R., Islas, L. D., & Rosenbaum, T.","Function, 5(5)",2024,10.1093/function/zqae031,38984987,https://www.ifc.unam.mx/publicacion.php?scopus=85203857568,True,1611,333,4.3798523,6.604505,pub_333_c1c3ff9e
Purinergic Signaling in Non-Parenchymal Liver Cells,"Mata-Martínez, E., Ramírez-Ledesma, M. G., Vázquez-Victorio, G., Hernández-Muñoz, R., Díaz-Muñoz, M., & Vázquez-Cuevas, F. G.","International Journal of Molecular Sciences, 25(17), 9447",2024,10.3390/ijms25179447,39273394,https://www.ifc.unam.mx/publicacion.php?scopus=85203852292,True,1491,334,4.495939,4.1667395,pub_334_fd0194bb
"Association Study of CACNA1D, KCNJ11, KCNQ1, and CACNA1E Single-Nucleotide Polymorphisms with Type 2 Diabetes Mellitus","Díaz-García, J. D., Leyva-Leyva, M., Sánchez-Aguillón, F., de León-Bautista, M. P., Fuentes-Venegas, A., Torres-Viloria, A., Tenorio-Aguirre, E. K., Morales-Lázaro, S. L., Olivo-Díaz, A., & González-Ramírez, R.","International Journal of Molecular Sciences, 25(17), 9196",2024,10.3390/ijms25179196,39273144,https://www.ifc.unam.mx/publicacion.php?scopus=85203655847,True,1514,335,6.2289815,5.367452,pub_335_cdb591ab
Obtention of viable cell suspensions from breast cancer tumor biopsies for 3D chromatin conformation and single-cell transcriptome analysis,"Stephenson-Gussinye, A., Rendón-Bautista, L. A., Ruiz-Medina, B. E., Blanco-Olais, E., Pérez-Molina, R., Marcial-Medina, C., Chavarri-Guerra, Y., Soto-Pérez-de-Celis, E., Morales-Alfaro, A., Esquivel-López, A., Candanedo-González, F., Gamboa-Domínguez, A., Cortes-González, R., Alfaro-Goldaracena, A., Vázquez-Manjarrez, S. E., Grajales-Figueroa, G., Astudillo-Romero, B., Ruiz-Manriquez, J., Poot-Hernández, A. C., ? Furlan-Magaril, M.","Frontiers in Molecular Biosciences, 11",2024,10.3389/fmolb.2024.1420308,39239354,https://www.ifc.unam.mx/publicacion.php?scopus=85203450981,True,1316,336,3.9538934,1.6136271,pub_336_6560f2e0
"Which side of the coin are you on regarding possible postnatal oogenesis? Archives of Medical Research, 55(8), 103071","Morales-Sánchez, E., Campuzano-Caballero, J. C., Cervantes, A., Martínez-Ibarra, A., Cerbón, M., & Vital-Reyes, V. S.",https://doi,2024,10.1016/j.arcmed.2024.103071,39236439,https://www.ifc.unam.mx/publicacion.php?scopus=85202912374,True,1608,337,3.8420384,3.2037816,pub_337_524aefeb
IL-17 in skin infections and homeostasis,"García-Patiño, M. G., Marcial-Medina, M. C., Ruiz-Medina, B. E., & Licona-Limón, P.","Clinical Immunology, 267, 110352",2024,10.1016/j.clim.2024.110352,39218195,https://www.ifc.unam.mx/publicacion.php?scopus=85202849060,True,1091,338,3.8427773,0.29418778,pub_338_a86b8fbb
ICAM1 (CD54) Contributes to the Metastatic Capacity of Gastric Cancer Stem Cells,"Tinajero-Rodríguez, J. M., Ramírez-Vidal, L., Becerril-Rico, J., Alvarado-Ortiz, E., Romero-Rodríguez, D. P., López-Casillas, F., Hernández-Sotelo, D., Fernández-Ramírez, F., Contreras-Paredes, A., & Ortiz-Sánchez, E.","International Journal of Molecular Sciences, 25(16), 8865",2024,10.3390/ijms25168865,39201551,https://www.ifc.unam.mx/publicacion.php?scopus=85202594772,True,1714,339,4.2938795,1.7788343,pub_339_c1763b8d
Effects of medium pH on the yeast plasma membrane potential,"Peña, A., Sánchez, N. S., Ramiro-Cortés, Y., & Calahorra, M.","Archives of Biochemistry and Biophysics, 760, 110131",2024,10.1016/j.abb.2024.110131,39173699,https://www.ifc.unam.mx/publicacion.php?scopus=85202184294,True,1132,340,1.3220274,3.4277923,pub_340_943cb287
Sepsis Impairs IFN-? Production in CD8 T Cells through Changes in Local Chromatin Landscape,"Cisneros-Segura, J. A., Rodríguez-Rodríguez, N., Albarrán-Godínez, A., García-González, H. B., Rodríguez-Osorio, C. A., Valdés-Ferrer, S. I., Tapia-Urzúa, G., Recillas-Targa, F., Madera-Salcedo, I. K., Rosetti, F., & Crispín, J. C.","The Journal of Immunology, 213(5), 619?627",2024,10.4049/jimmunol.2300772,39037267,https://www.ifc.unam.mx/publicacion.php?scopus=85201779657,True,1773,341,3.4761322,0.288445,pub_341_b5c747c3
Three-dimensional cell culture conditions promoted the Mesenchymal-Amoeboid Transition in the Triple-Negative Breast Cancer cell line MDA-MB-231,"Rodríguez-Cruz, D., Boquet-Pujadas, A., López-Muñoz, E., Rincón-Heredia, R., Paredes-Díaz, R., Flores-Fortis, M., Olivo-Marin, J.-C., Guillén, N., & Aguilar-Rojas, A.","Frontiers in Cell and Developmental Biology, 12",2024,10.3389/fcell.2024.1435708,39156975,https://www.ifc.unam.mx/publicacion.php?scopus=85201434824,True,961,342,4.2199473,1.6918838,pub_342_f4d0e105
The quorum sensing regulator RhlR positively controls the expression of the type III secretion system in Pseudomonas aeruginosa PAO1,"Montelongo-Martínez, L. F., Díaz-Guerrero, M., Flores-Vega, V. R., Soto-Aceves, M. P., Rosales-Reyes, R., Quiroz-Morales, S. E., González-Pedrajo, B., Soberón-Chávez, G., & Cocotl-Yañez, M.","PLOS ONE, 19(8), e0307174",2024,10.1371/journal.pone.0307174,39146292,https://www.ifc.unam.mx/publicacion.php?scopus=85201342879,True,1908,343,1.3871694,1.2893739,pub_343_1de461f6
Repeated exposure to novelty promotes resilience against the amyloid-beta effect through dopaminergic stimulation,"Velázquez-Delgado, C., Hernández-Ortiz, E., Landa-Navarro, L., Tapia-Rodríguez, M., Moreno-Castilla, P., & Bermúdez-Rattoni, F.",Psychopharmacology,2024,10.1007/s00213-024-06650-5,39145803,https://www.ifc.unam.mx/publicacion.php?scopus=85201313219,True,803,344,7.8369627,3.6114163,pub_344_38aba95c
"Development of a biodegradable prosthesis through tissue engineering, for the organ-replacement or substitution of the extrahepatic bile duct","Valderrama-Treviño, A. I., Castell-Rodríguez, A. E., Hernández-Muñoz, R., Vázquez-Torres, N. A., Macari-Jorge, A., Barrera-Mera, B., Maciel-Cerda, A., Vera-Graziano, R., Nuño-Lámbarri, N., & Montalvo-Javé, E. E.","Annals of Hepatology, 29(5), 101530",2024,10.1016/j.aohep.2024.101530,39033929,https://www.ifc.unam.mx/publicacion.php?scopus=85201005396,True,372,345,4.6275268,1.4166738,pub_345_443baf89
The activation of D2-like dopamine receptors increases NMDA currents in the dorsal raphe serotonergic neurons,"Galindo-Charles, L., Reyes-Legorreta, C., Garduño, J., Galarraga, E., Tapia, D., & Hernández-López, S.","Neuroscience Letters, 839, 137933",2024,10.1016/j.neulet.2024.137933,39128818,https://www.ifc.unam.mx/publicacion.php?scopus=85200966026,True,1463,346,7.4096127,2.4987552,pub_346_866a245d
The Influence of Sex Steroid Hormone Fluctuations on Capsaicin-Induced Pain and TRPV1 Expression,"Mota-Carrillo, E., Juárez-Contreras, R., González-Ramírez, R., Luis, E., & Morales-Lázaro, S. L.","International Journal of Molecular Sciences, 25(15), 8040",2024,10.3390/ijms25158040,39125611,https://www.ifc.unam.mx/publicacion.php?scopus=85200963509,True,1485,347,4.6060066,6.5296235,pub_347_c3c70000
"Age?, region?, and day/night?related variation of the chloride reversal potential in the rat suprachiasmatic nucleus","Osuna?Lopez, F., Herrera?Zamora, J. M., Reyes?Méndez, M. E., Aguilar?Roblero, R. A., Sánchez?Pastor, E. A., Navarro?Polanco, R. A., Moreno?Galindo, E. G., & Alamilla, J.","Journal of Neuroscience Research, 102(8)",2024,10.1002/jnr.25373,39101281,https://www.ifc.unam.mx/publicacion.php?scopus=85200402420,True,1539,348,7.008871,3.4947443,pub_348_bd8dae11
Treating activated regulatory T cells with pramipexole protects human dopaminergic neurons from 6?OHDA?induced degeneration,"Guevara?Salinas, A., Netzahualcoyotzi, C., Álvarez?Luquín, D. D., Pérez?Figueroa, E., Sevilla?Reyes, E. E., Castellanos?Barba, C., Vega?Ángeles, V. T., Terán?Dávila, E., Estudillo, E., Velasco, I., & Adalid?Peralta, L.","CNS Neuroscience &amp; Therapeutics, 30(8)",2024,10.1111/cns.14883,39097919,https://www.ifc.unam.mx/publicacion.php?scopus=85200260415,True,964,349,5.7102532,2.0589626,pub_349_7a1f6e18
Therapeutic targeting of voltage-gated sodium channel NaV1,"Pukkanasut, P., Jaskula-Sztul, R., Gomora, J. C., & Velu, S. E.",7 for cancer metastasis,2024,10.3389/fphar.2024.1416705,39045054,https://www.ifc.unam.mx/publicacion.php?scopus=85199307206,True,1998,350,3.3880813,6.667023,pub_350_f2fad526
Immunomodulation as a treatment for parkinson?s disease in current trials: a systematic review and meta-analysis,"Vega-Angeles, V. T., Morales-Ruiz, V., & Adalid-Peralta, L. V.","Revista de Investigaci?n Cl?nica, 76(3)",2024,10.24875/ric.24000068,39025496,https://www.ifc.unam.mx/publicacion.php?scopus=85199126653,True,359,351,5.917912,2.1858401,pub_351_3f29c7df
Orthogonality of sensory and contextual categorical dynamics embedded in a continuum of responses from the second somatosensory cortex,"Bayones, L., Zainos, A., Alvarez, M., Romo, R., Franci, A., & Rossi-Pool, R.","Proceedings of the National Academy of Sciences, 121(29)",2024,10.1073/pnas.2316765121,38990946,https://www.ifc.unam.mx/publicacion.php?scopus=85198608205,True,1761,352,8.229413,1.7952567,pub_352_b32ce709
"Prohibitins, Phb1 and Phb2, function as Atg8 receptors to support yeast mitophagy and also play a negative regulatory role in Atg32 processing","García-Chávez, D., Domínguez-Martín, E., Kawasaki, L., Ongay-Larios, L., Ruelas-Ramírez, H., Mendoza-Martinez, A. E., Pardo, J. P., Funes, S., & Coria, R.","Autophagy, 1?12",2024,10.1080/15548627.2024.2371717,38964378,https://www.ifc.unam.mx/publicacion.php?scopus=85197910843,True,2594,353,2.5171318,4.254982,pub_353_669a99d5
Glutamatergic Neurotransmission in Aging and Neurodegenerative Diseases: A Potential Target to Improve Cognitive Impairment in Aging,"Castillo-Vazquez, S. K., Massieu, L., Rincón-Heredia, R., García-delaTorre, P., Quiroz-Baez, R., Gomez-Verjan, J. C., & Rivero-Segura, N. A.","Archives of Medical Research, 55(6), 103039",2024,10.1016/j.arcmed.2024.103039,38981341,https://www.ifc.unam.mx/publicacion.php?scopus=85197564479,True,1445,354,6.26969,3.3755498,pub_354_d624b924
Lrba participates in the differentiation of IgA+ B lymphocytes through TGF?R signaling,"Flores-Hermenegildo, J. M., Hernández-Cázares, F. de J., Pérez-Pérez, D., Romero-Ramírez, H., Rodríguez-Alba, J. C., Licona-Limon, P., Kilimann, M. W., Santos-Argumedo, L., & López-Herrera, G.","Frontiers in Immunology, 15",2024,10.3389/fimmu.2024.1386260,38975349,https://www.ifc.unam.mx/publicacion.php?scopus=85197499752,True,627,355,3.6693232,0.5106595,pub_355_1afa0e72
Stability and plasticity of regulatory T cells in health and disease,"Contreras-Castillo, E., García-Rasilla, V. Y., García-Patiño, M. G., & Licona-Limón, P.","Journal of Leukocyte Biology, 116(1), 33?53",2024,10.1093/jleuko/qiae049,38428948,https://www.ifc.unam.mx/publicacion.php?scopus=85197346040,True,1059,356,3.980644,0.48767093,pub_356_754f2172
Lysophosphatidic Acid Receptor 3 (LPA3): Signaling and Phosphorylation Sites,"Solís, K. H., Romero-Ávila, M. T., Rincón-Heredia, R., & García-Sáinz, J. A.","International Journal of Molecular Sciences, 25(12), 6491",2024,10.3390/ijms25126491,38928196,https://www.ifc.unam.mx/publicacion.php?scopus=85197200172,True,1225,357,4.838083,5.3702207,pub_357_c487edd1
Alpha-Synuclein Gene Alterations Modulate Tyrosine Hydroxylase in Human iPSC-Derived Neurons in a Parkinson?s Disease Animal Model,"Bernal-Conde, L. D., Peña-Martínez, V., Morato-Torres, C. A., Ramos-Acevedo, R., Arias-Carrión, Ó., Padilla-Godínez, F. J., Delgado-González, A., Palomero-Rivero, M., Collazo-Navarrete, O., Soto-Rojas, L. O., Gómez-Chavarín, M., Schüle, B., & Guerra-Crespo, M.","Life, 14(6), 728",2024,10.3390/life14060728,38929711,https://www.ifc.unam.mx/publicacion.php?scopus=85197145654,True,1640,358,6.1566477,2.0484586,pub_358_3642b831
Physiology and comparative genomics of the haloalkalitolerant and hydrocarbonoclastic marine strain Rhodococcus ruber MSA14,"Embarcadero-Jiménez, S., Araujo-Palomares, C. L., Moreno-Perlín, T., Ramírez-Álvarez, N., Quezada-Hernández, C., Batista-García, R. A., Sanchez-Flores, A., Calcáneo-Hernández, G., & Silva-Jiménez, H.","Archives of Microbiology, 206(7)",2024,10.1007/s00203-024-04050-z,38935150,https://www.ifc.unam.mx/publicacion.php?scopus=85197103334,True,2033,359,0.77920717,2.7803812,pub_359_808ca819
Epigenetic reprogramming of H3K4me3 in adipose-derived stem cells by HFS diet consumption leads to a disturbed transcriptomic profile in adipocytes,"Pérez, B., Torre-Villalvazo, I., Wilson-Verdugo, M., Lau-Corona, D., Muciño-Olmos, E., Coutiño-Hernández, D., Noriega-López, L., Resendis-Antonio, O., Valdés, V. J., Torres, N., & Tovar, A. R.","American Journal of Physiology-Endocrinology and Metabolism, 327(1), E13?E26",2024,10.1152/ajpendo.00093.2024,38717362,https://www.ifc.unam.mx/publicacion.php?scopus=85196919212,True,2099,360,6.5674047,4.899165,pub_360_ab320b8f
The inorganic pyrophosphatases of microorganisms: a structural and functional review,"García-Contreras, R., de la Mora, J., Mora-Montes, H. M., Martínez-Álvarez, J. A., Vicente-Gómez, M., Padilla-Vaca, F., Vargas-Maya, N. I., & Franco, B.","PeerJ, 12, e17496",2024,10.7717/peerj.17496,38938619,https://www.ifc.unam.mx/publicacion.php?scopus=85196797084,True,2037,361,1.3016196,2.7174988,pub_361_45ef8b4b
"NGF effects promote the maturation of rat pancreatic beta cells by regulating GLUT2 levels and distribution, and glucokinase activity","Samario-Román, J., Velasco, M., Larqué, C., Cárdenas-Vázquez, R., Ortiz-Huidobro, R. I., & Hiriart, M.","PLOS ONE, 19(6), e0303934",2024,10.1371/journal.pone.0303934,38875221,https://www.ifc.unam.mx/publicacion.php?scopus=85196194110,True,2306,362,6.204591,4.80633,pub_362_d0b34ef7
Incidence and management of the main serious adverse events reported after <scp>COVID</scp>?19 vaccination,"Padilla?Flores, T., Sampieri, A., & Vaca, L.","Pharmacology Research &amp; Perspectives, 12(3)",2024,10.1002/prp2.1224,38864106,https://www.ifc.unam.mx/publicacion.php?scopus=85195689616,True,1830,363,3.203608,0.87068653,pub_363_6df71356
Cell-Based Thallium-Influx Fluorescence Assay for Kv10,"Durán-Pastén, M. L., & Luis, E.",1 Channels,2024,10.1007/978-1-0716-3818-7_6,38856897,https://www.ifc.unam.mx/publicacion.php?scopus=85195629198,True,712,364,3.6743166,6.970563,pub_364_d24474b0
Early?life and chronic exposure to high?fat diet alters noradrenergic and glutamatergic neurotransmission in the male rat amygdala and hippocampus under cognitive challenges,"Osorio?Gómez, D., Perez, C. I., Salcedo?Tello, P., Hernández?Matias, A., Hernández?Ramírez, S., Arroyo, B., Pacheco?López, G., Gutierrez, R., Bermúdez?Rattoni, F., & Guzmán?Ramos, K.","Journal of Neuroscience Research, 102(6)",2024,10.1002/jnr.25360,38847288,https://www.ifc.unam.mx/publicacion.php?scopus=85195439409,True,1680,365,7.283669,4.125645,pub_365_0675c69d
Ventral pallidum and amygdala cooperate to restrain reward approach under threat,"Hernández-Jaramillo, A., Illescas-Huerta, E., & Sotres-Bayon, F.","The Journal of Neuroscience, e2327232024",2024,10.1523/jneurosci.2327-23.2024,38631914,https://www.ifc.unam.mx/publicacion.php?scopus=85195435057,True,1562,366,8.376868,2.9927957,pub_366_3e2108ed
Identification of factors limiting the allotopic production of the Cox2 subunit of yeast cytochrome c oxidase,"Nieto-Panqueva, F., Vázquez-Acevedo, M., Hamel, P. P., & González-Halphen, D.","GENETICS, 227(2)",2024,10.1093/genetics/iyae058,38626319,https://www.ifc.unam.mx/publicacion.php?scopus=85195393718,True,1757,367,2.274954,4.219305,pub_367_9a21f207
Increased levels of regulatory T cells and IL-10-producing regulatory B cells are linked to improved clinical outcome in Parkinson?s disease: a 1-year observational study,"Arce-Sillas, A., Álvarez-Luquín, D. D., Leyva-Hernández, J., Montes-Moratilla, E., Vivas-Almazán, V., Pérez-Correa, C., Rodríguez-Ortiz, U., Espinosa-Cárdenas, R., Fragoso, G., Sciutto, E., & Adalid-Peralta, L.",Journal of Neural Transmission,2024,10.1007/s00702-024-02790-2,38822829,https://www.ifc.unam.mx/publicacion.php?scopus=85195118008,True,1946,368,5.5455112,1.9640892,pub_368_fd99ee2f
Chronic moderate hyperglycemia does not alter sexual motivation in the female rat,"Hernández-Munive, A. K., & Fernández-Guasti, A.","Physiology &amp; Behavior, 282, 114584",2024,10.1016/j.physbeh.2024.114584,38789068,https://www.ifc.unam.mx/publicacion.php?scopus=85195024135,True,2024,369,6.9929843,4.7073255,pub_369_aaf024e8
Paradoxical Boosting of Weak and Strong Spatial Memories by Hippocampal Dopamine Uncaging,"Velazquez-Delgado, C., Perez-Becerra, J., Calderon, V., Hernandez-Ortiz, E., Bermudez-Rattoni, F., & Carrillo-Reid, L.","Eneuro, 11(5), ENEURO",2024,10.1523/eneuro.0469-23.2024,38755011,https://www.ifc.unam.mx/publicacion.php?scopus=85194972949,True,1747,370,8.105577,3.4033608,pub_370_97244713
"The influence of the prolactin/vasoinhibin axis on post?stroke lesion volume, astrogliosis, and survival","Castillo, X., Ortiz, G., Arnold, E., Wu, Z., Tovar y Romo, L. B., Clapp, C., & Martínez de la Escalera, G.",Journal of Neuroendocrinology,2024,10.1111/jne.13415,38808481,https://www.ifc.unam.mx/publicacion.php?scopus=85194855190,True,2408,371,6.0506954,3.7704337,pub_371_6929e177
Membrane Heteroreceptor Complexes as Second-Order Protein Modulators: A Novel Integrative Mechanism through Allosteric Receptor?Receptor Interactions,"Mirchandani-Duque, M., Choucri, M., Hernández-Mondragón, J. C., Crespo-Ramírez, M., Pérez-Olives, C., Ferraro, L., Franco, R., Pérez de la Mora, M., Fuxe, K., & Borroto-Escuela, D. O.","Membranes, 14(5), 96",2024,10.3390/membranes14050096,38786931,https://www.ifc.unam.mx/publicacion.php?scopus=85194409225,True,1819,372,7.1080074,2.831114,pub_372_3eed420e
A Bidirectional Non-Coding RNA Promoter Mediates Long-Range Gene Expression Regulation,"Peralta-Alvarez, C. A., Núñez-Martínez, H. N., Cerecedo-Castillo, Á. J., Poot-Hernández, A. C., Tapia-Urzúa, G., Garza-Manero, S., Guerrero, G., & Recillas-Targa, F.","Genes, 15(5), 549",2024,10.3390/genes15050549,38790178,https://www.ifc.unam.mx/publicacion.php?scopus=85194219526,True,1515,373,3.072987,2.4318852,pub_373_ed45f6f4
LPA3 Receptor Phosphorylation Sites: Roles in Signaling and Internalization,"Solís, K. H., Romero-Ávila, M. T., Rincón-Heredia, R., & García-Sáinz, J. A.","International Journal of Molecular Sciences, 25(10), 5508",2024,10.3390/ijms25105508,38791546,https://www.ifc.unam.mx/publicacion.php?scopus=85194218076,True,1893,374,4.8980284,5.37521,pub_374_1229d2d7
Sulforaphane Exposure Prevents Cadmium-Induced Toxicity and Mitochondrial Dysfunction in the Nematode Caenorhabditis elegans by Regulating the Insulin/Insulin-like Growth Factor Signaling (IIS) Pathway,"Hernández-Cruz, E. Y., Aparicio-Trejo, O. E., Eugenio-Pérez, D., Juárez-Peredo, E., Zurita-León, M., Valdés, V. J., & Pedraza-Chaverri, J.","Antioxidants, 13(5), 584",2024,10.3390/antiox13050584,38790689,https://www.ifc.unam.mx/publicacion.php?scopus=85194037783,True,1760,375,3.4958847,3.8277655,pub_375_13ba5a2f
Flow modeling and structural characterization in fungal pellets,"Sánchez-Vargas, J., Valdés-Parada, F. J., Peraza-Reyes, L., Lasseux, D., & Trujillo-Roldán, M. A.","Journal of Theoretical Biology, 590, 111853",2024,10.1016/j.jtbi.2024.111853,38768893,https://www.ifc.unam.mx/publicacion.php?scopus=85193978321,True,1765,376,0.991949,3.7198756,pub_376_a027cb14
Tissue?specific differences in Ca2+ sensitivity of the mitochondrial permeability transition pore (PTP),"Ricardez?Garcia, C., Reyes?Becerril, M., Mosqueda?Martinez, E., Mendez?Romero, O., Ruiz?Ramírez, A., & Uribe?Carvajal, S.",Experiments in male rat liver and heart,2024,10.14814/phy2.16056,38777811,https://www.ifc.unam.mx/publicacion.php?scopus=85193778437,True,1650,377,3.737499,4.351338,pub_377_0b7ac246
Fluorescent Probe as Dual-Organelle Localizer Through Differential Proton Gradients Between Lipid Droplets and Mitochondria,"Hernández-Juárez, C., Calahorra, M., Peña, A., & Jiménez-Sánchez, A.",Analytical Chemistry,2024,10.1021/acs.analchem.4c01703,38760019,https://www.ifc.unam.mx/publicacion.php?scopus=85193717371,True,1001,378,3.0393455,4.1022534,pub_378_ab0cdeb5
Meta-Analysis in Transgenic Alzheimer?s Disease Mouse Models Reveals Opposite Brain Network Effects of Amyloid-? and Phosphorylated Tau Proteins,"García-Carlos, C. A., Basurto-Islas, G., Perry, G., & Mondragón-Rodríguez, S.","Journal of Alzheimer?s Disease, 99(2), 595?607",2024,10.3233/jad-231365,38669540,https://www.ifc.unam.mx/publicacion.php?scopus=85193644703,True,680,379,5.9216866,3.130173,pub_379_cb17a009
Reversal of high-glucose?induced transcriptional and epigenetic memories through NRF2 pathway activation,"Wilson-Verdugo, M., Bustos-García, B., Adame-Guerrero, O., Hersch-González, J., Cano-Domínguez, N., Soto-Nava, M., Acosta, C. A., Tusie-Luna, T., Avila-Rios, S., Noriega, L. G., & Valdes, V. J.","Life Science Alliance, 7(8), e202302382",2024,10.26508/lsa.202302382,38755006,https://www.ifc.unam.mx/publicacion.php?scopus=85193464078,True,1521,380,6.0315366,4.8061867,pub_380_28209eb1
Altered Plasma Membrane Lipid Composition in Hypertensive Neutrophils Impacts Epithelial Sodium Channel (ENaC) Endocytosis,"Ríos-Medina, Y., Rico-Chávez, P., Martínez-Vieyra, I., Durán-Álvarez, J. C., Rodriguez-Varela, M., Rincón-Heredia, R., Reyes-López, C., & Cerecedo, D.","International Journal of Molecular Sciences, 25(9), 4939",2024,10.3390/ijms25094939,38732158,https://www.ifc.unam.mx/publicacion.php?scopus=85192752503,True,1443,381,3.46703,6.7006965,pub_381_c29f2a9b
A novel cis-regulatory element regulates ?D and ?A-globin gene expression in chicken erythroid cells,"Cortés-Fernández de Lara, J., Núñez-Martínez, H. N., Tapia-Urzúa, G., Garza-Manero, S., Peralta-Alvarez, C. A., Furlan-Magaril, M., González-Buendía, E., Escamilla-Del-Arenal, M., Casasola, A., Guerrero, G., & Recillas-Targa, F.","Frontiers in Genetics, 15",2024,10.3389/fgene.2024.1384167,38706797,https://www.ifc.unam.mx/publicacion.php?scopus=85192072203,True,422,382,3.4774141,2.3239727,pub_382_b67f51e3
Improved Recovery of Complete Spinal Cord Transection by a Plasma-Modified Fibrillar Scaffold,"Osorio-Londoño, D., Heras-Romero, Y., Tovar-y-Romo, L. B., Olayo-González, R., & Morales-Guadarrama, A.","Polymers, 16(8), 1133",2024,10.3390/polym16081133,38675052,https://www.ifc.unam.mx/publicacion.php?scopus=85191370012,True,1547,383,6.0357003,1.3933343,pub_383_72e0ea6a
KS-WNK1 is required for the renal response to extreme changes in potassium intake,"Bahena-Lopez, J. P., Vergara, L., de la-Peña, V., Gutierrez-Gallardo, M. A., López-Ibargüen, P., García, J. A., Contreras-Carbajal, H., Vázquez, N., Rincón-Heredia, R., Masso, F., Bobadilla, N. A., Castañeda-Bueno, M., Ellison, D. H., Gamba, G., & Chávez-Canales, M.","American Journal of Physiology-Renal Physiology, 326(3), F460?F476",2024,10.1152/ajprenal.00235.2023,38269409,https://www.ifc.unam.mx/publicacion.php?scopus=85191251051,True,1652,384,5.5007167,4.7273707,pub_384_9cdc8256
"Gender effect of glucose, insulin/glucagon ratio, lipids, and nitrogen-metabolites on serum HGF and EGF levels in patients with diabetes type 2","Contreras-Zentella, M. L., Alatriste-Contreras, M. G., Suárez-Cuenca, J. A., & Hernández-Muñoz, R.","Frontiers in Molecular Biosciences, 11",2024,10.3389/fmolb.2024.1362305,38654922,https://www.ifc.unam.mx/publicacion.php?scopus=85191045277,True,1988,385,5.847631,4.6879296,pub_385_0360839c
Exploring mitochondrial targeting: an innovative fluorescent probe reveals Nernstian potential and partitioning combination,"Ordóñez-Hernández, J., Ceballos-Ávila, D., Real, F. H., Tovar-Y-Romo, L. B., & Jiménez-Sánchez, A.",Chemical Communications,2024,10.1039/d4cc01144a,38634835,https://www.ifc.unam.mx/publicacion.php?scopus=85190741149,True,831,386,3.0529227,4.1367035,pub_386_860278e7
Author Correction: RNA polymerase II pausing regulates chromatin organization in erythrocytes,"Penagos-Puig, A., Claudio-Galeana, S., Stephenson-Gussinye, A., Jácome-López, K., Aguilar-Lomas, A., Chen, X., Pérez-Molina, R., & Furlan-Magaril, M.",Nature Structural &amp; Molecular Biology,2024,10.1038/s41594-024-01307-5,38632362,https://www.ifc.unam.mx/publicacion.php?scopus=85190709520,True,119,387,3.5626721,2.5355077,pub_387_ad3a77f0
New paradigms in the study of the cholinergic system and metabolic diseases: Acetyl?and?butyrylcholinesterase,"Villeda?González, J. D., Gómez?Olivares, J. L., & Baiza?Gutman, L. A.",Journal of Cellular Physiology,2024,10.1002/jcp.31274,38605655,https://www.ifc.unam.mx/publicacion.php?scopus=85189967134,True,1607,388,5.2155333,4.371657,pub_388_f47b1dd4
"Editorial: Over 60 years of neurochemistry, the heritage of Dr","Ramírez-Jarquín, J. O., Tecalco-Cruz, A. C., Lopez-Huerta, V. G., & Ramírez-Jarquín, U. N.",Ricardo Tapia,2024,10.3389/fnmol.2024.1398127,38596778,https://www.ifc.unam.mx/publicacion.php?scopus=85189658518,True,88,389,7.012088,1.9034516,pub_389_09652060
Infiltration of immune cells to the brain and its relation to the pathogenesis of Alzheimer?s and Parkinson?s diseases,"Netzahualcoyotzi, C., Santillán?Cigales, J. J., Adalid?Peralta, L. V., & Velasco, I.",Journal of Neurochemistry,2024,10.1111/jnc.16106,38549444,https://www.ifc.unam.mx/publicacion.php?scopus=85189607563,True,1265,390,5.6639185,2.103499,pub_390_fd0747cd
Light Pollution and Oxidative Stress: Effects on Retina and Human Health,"Salceda, R.","Antioxidants, 13(3), 362",2024,10.3390/antiox13030362,38539895,https://www.ifc.unam.mx/publicacion.php?scopus=85188675654,True,1496,391,6.2319736,4.2375393,pub_391_5cb7c859
Rotation of the Fla2 flagella of Cereibacter sphaeroides requires the periplasmic proteins MotK and MotE that interact with the flagellar stator protein MotB2,"Vélez-González, F., Marcos-Vilchis, A., Vega-Baray, B., Dreyfus, G., Poggio, S., & Camarena, L.","PLOS ONE, 19(3), e0298028",2024,10.1371/journal.pone.0298028,38507361,https://www.ifc.unam.mx/publicacion.php?scopus=85188255687,True,1355,392,1.1157372,2.501841,pub_392_f413c12b
An adenosine derivative promotes mitochondrial supercomplexes reorganization and restoration of mitochondria structure and bioenergetics in a diethylnitrosamine-induced hepatocellular carcinoma model,"García-Carrillo, R., Molina-Pelayo, F. A., Zarate-Lopez, D., Cabrera-Aguilar, A., Ortega-Domínguez, B., Domínguez-López, M., Chiquete-Félix, N., Dagnino-Acosta, A., Velasco-Loyden, G., Chávez, E., Castro-Sánchez, L., & de Sánchez, V. C.","Scientific Reports, 14(1)",2024,10.1038/s41598-024-56306-9,38491051,https://www.ifc.unam.mx/publicacion.php?scopus=85187936089,True,1675,393,4.115776,4.000509,pub_393_b7b35e7d
